ASIN,Product Name,Brand,Category,Est. Monthly Revenue,Est. Monthly Sales,Price,Fees,Net,Rank,Reviews,LQS,Sellers,Date First Available,Buy Box Owner,Rating,Dimensions,Product Tier,Weight
B0BFCJ32YD,Eyebrow Makeup By wet n wild Color Icon Brow Pencil  Blonde Moments  Light Brown Eyebrow Pencil and Brush,wet n wild,Beauty & Personal Care,"$12,593.88","4,212",$2.64,$3.22,-$0.59,"3,422",7869.75,6,2,02/02/2016,Amazon.com,4,"1.88"" x 0.40"" x 5.50""",Small standard-size,0.35 lbs
B0CKPT659F,Eyebrow Microblading Pen  Eyebrow Pencil with an Upgrade Micro-Fork Tip Applicator  Waterproof Long-Lasting Microblading Pencil for Eyebrows  Microblading Pen for Natural Looking Brows Makeup,Huieter,Beauty & Personal Care,"$32,624.79","2,721",$11.99,$4.72,$7.27,"6,395",1025,7,1,09/08/2023,Amazon,4.5,"5.30"" x 1.18"" x 0.55""",Small standard-size,0.32 lbs
B0CFDFTWB7,Eyebrow Pen Eyebrow Pencils for women brown Eyebrow makeup Eyebrow Pencil Brown Eyebrow Pencil with Micro-4 Tip Long Lasting Waterproof Smudge（Brown）,Aantnara,Beauty & Personal Care,"$13,252.60","1,340",$9.89,N.A.,N.A.,"20,261",5504,6,1,08/10/2023,Amazon,4.8,N.A.,N.A.,N.A.
B0CLDS6PVY,Eyebrow Pen  Microblading Eye Brow Pencil  Micro 4 Point Makeup Pens for Natural and Hair-Like Strokes  Long Lasting  Waterproof and Professional Eyebrow Definer (Ash Gray),ANGIEHAIE,Beauty & Personal Care,"$26,803.20","1,920",$13.96,$5.01,$8.95,N.A.,3040,6,1,01/26/2021,Amazon,4.3,"4.96"" x 0.98"" x 0.47""",Small standard-size,0.32 lbs
B0CB5QXMHG,Eyebrow Pen  MoonKong 4 Point Eyebrow Pencil Waterproof Eye Brown Makeup  Eyebrow Kits with 3 Eyebrow Stencil  1 Brow Razor (Black),MoonKong,Beauty & Personal Care,"$27,617.28","3,072",$8.99,$3.64,$5.35,"8,725",9857,7,1,01/07/2020,Amazon,3.7,"6.89"" x 3.35"" x 0.55""",Small standard-size,0.63 lbs
B0BVMQ3BNN,Eyebrow Pencil and Eyeliner Makeup Kit  Makeup Brow Kit with Waterproof Dark Brown Brow Pencil  Black Liquid Eyeliner  with Hiar Clips,LAVONE,Beauty & Personal Care,"$8,423.12","1,688",$4.99,$3.32,$1.67,"240,235",28,7,1,03/28/2023,Amazon,4.2,"6.30"" x 3.00"" x 0.60""",Small standard-size,0.63 lbs
B0BVMRC5WT,Eyebrow Pencil and Eyeliner Makeup Kit  Makeup Brow Kit with Waterproof Soft Brown Brow Pencil  Black Liquid Eyeliner  with Hiar Clips,LAVONE,Beauty & Personal Care,"$11,691.57","2,343",$4.99,$3.32,$1.67,"308,576",27,7,1,03/30/2023,Amazon,4.6,"0.60"" x 6.30"" x 3.00""",Small standard-size,0.63 lbs
B0CK257PCK,Eyebrow Pencil Eyebrow Microblading Pen - Eye Makeup Eyebrow Pen Micro 4 Point Brow Pen Lift & Snatch Eyebrow Microblading Pen Long-Lasting Waterproof Natural Eyebrow Hair (Black),OETUIOW,Beauty & Personal Care,"$211,475.88","19,110",$11.15,$4.56,$6.59,N.A.,3136.8,6,2,06/08/2022,Amazon,3.96,"5.39"" x 1.18"" x 0.67""",Small standard-size,0.63 lbs
B0CCJNTFYP,Eyebrow Pencil Makeup Kit for Eyebrow Makeup  Make up Brow Kit with Waterproof Eyebrow Pencil  Eyebrow Pomade  Powder Puff and Dual-ended Eyebrow Brush - Auburn,LAVONE,Beauty & Personal Care,"$97,566.26","6,974",$13.99,$5.02,$8.97,"2,048",1719.346154,7,2,11/29/2022,Amazon,4.3,"6.30"" x 4.30"" x 0.08""",Small standard-size,2.12 lbs
B0CKTPXG53,Eyebrow Pencil Makeup Kit for Eyebrows  Brow Make up Kit with Waterproof Eyebrow Pencil  Eyebrow Pomade  2 in 1 Dual-sided Makeup Brushes and Dual-ended Eyebrow Brush - Black Brown,LAVONE,Beauty & Personal Care,"$22,649.81","1,619",$13.99,$5.02,$8.97,"59,150",135,7,1,08/10/2023,Amazon,4.3,"6.30"" x 4.33"" x 0.08""",Small standard-size,2.47 lbs
B0BNLYRS4M,Eyebrow Stamp Stencil Kit - one Step Eyebrow Makeup Brow Stamp Shaping Kit Long-Lasting Waterproof with 24 Brow Stencils and Shaping Kit Reusable for Perfect Brows (Blonde),OETUIOW,Beauty & Personal Care,"$21,676.06","1,447",$14.98,N.A.,N.A.,"8,269",1382,7,2,01/01/2015,Five On Three US,4.5,N.A.,N.A.,N.A.
B0B5ZC6NNN,Eyebrow Stamp Stencil Kit 2 Colors One Step Brow Trio Makeup Set with 10 Eyebrow Stencils  1 Brush and 1 Razor  Easy Color  Waterproof and Long Lasting  2022 Newly Eyebrow Color Makeup Kit (Blonde and Taupe),Espoce,Beauty & Personal Care,"$6,648.90","1,110",$5.99,$4.02,$1.97,N.A.,209,6,1,08/02/2022,Espoce $5.99 Shop,3.1,"0.87"" x 1.93"" x 4.72""",Large standard-size,0.0904 lbs
B09DRP5GQC,Eyebrow Stamp Stencil Kit  Eyebrow Definer Powder Stamp Makeup with 10 Reusable Eyebrow Stencils  Eyebrow Powder Stamp Long Lasting Waterproof for Perfect Brow (Natural Black),ALIVER,Beauty & Personal Care,"$9,439.50","1,050",$8.99,$0.72,$8.27,"25,857",17,7,1,09/14/2021,yintaoshangmaoSHOP,2.5,"1.81"" x 4.06"" x 5.28""",Standard (Large),0.075 lbs
B09D3BQ9F4,Eyebrow Stamp  One Step Eyebrow Stamp Shaping Kit  Professional Eyebrow Stamp Stencil Kit  Long Lasting Eyebrow Makeup Eyebrow Tools Powder Kit for Women,Sokgo,Beauty & Personal Care,"$19,662.87","2,813",$6.49,$0.56,$5.93,"3,060",125,7,1,08/28/2021,SOKGO,3.15,"1.26"" x 1.77"" x 3.90""",N.A.,0.0705 lbs
B08YNDLB5M,Eyebrow Stencil  24 Eyebrow Shaper Kit  Reusable Eyebrow Template With Strap  3 Minutes Makeup  Suitable for 98%,Linkinghome,Beauty & Personal Care,"$16,083.90","1,610",$14.99,$3.72,$11.27,"14,533",8194.25,6,1,09/20/2020,Amazon,3.6,"8.20"" x 1.80"" x 0.50""",Small standard-size,1.76 lbs
B08LGDGH7H,Eyebrow Stencils & Eyebrow Pencil  30 Eyebrow Shaper Kit  Reusable Eyebrow Template With Strap & Eyebrow Razor  Waterproof Eyebrow Pen  3 Minutes Makeup  Suitable for 98%,Linkinghome,Beauty & Personal Care,"$40,212.81","3,519",$11.49,N.A.,N.A.,N.A.,164.5,7,1,05/16/2020,HYX,3.85,N.A.,N.A.,N.A.
B09J3KTHZ7,Eyelash Extension Shampoo - Lyon Lash Eyelid Foam Cleanser/Gentle Formula for Sensitive people/Paraben & Sulfate Free/Remove Eye Makeup & Oil & Dust/For Salon and Home Use (150ml + 2 mascara wands + 2 cleansing brushes),Lyon lash,Beauty & Personal Care,"$15,979.34","1,066",$9.99,$6.02,$3.97,"18,407",3692,7,1,11/05/2019,Amazon,4.5,"7.13"" x 2.56"" x 2.24""",Large standard-size,9.74 lbs
B0BVGKQ8K9,Eyelash Extension Shampoo Stacy Lash + Brush / 3.38 fl.oz / 100ml / Eyelid Foaming Cleanser/Wash for Extensions & Natural Lashes/Safe Makeup Remover/Supplies for Professional & Self Use,STACY LASH,Beauty & Personal Care,"$301,786.19","16,061",$17.27,$6.59,$10.68,644,18097.5,6,1,11/08/2018,Amazon,4.6,"2.00"" x 2.00"" x 7.00""",Large standard-size,6.38 lbs
B0C5R6WYDG,Eyeliner Brush Fine Angled - PRO Precision Gel Eye Liner Makeup Brush -Ultra Thin Slanted Flat Angle - Premium Quality - Cruelty Free Synthetic Bristles (2pcs Fine Angled Eyeliner Brush),EIGSHOW,Beauty & Personal Care,"$55,229.30","3,070",$9.99,$5.62,$4.37,"5,058",4580.333333,7,1,04/01/2019,Amazon,4.6,"0.47"" x 7.83"" x 9.76""",Small standard-size,0.53 lbs
B08YF1NLVS,Eyeliner Brush Fine Angled - PRO Precision Gel Eye Liner Makeup Brush -Ultra Thin Slanted Flat Angle - Premium Quality - Cruelty Free Synthetic Bristles (Fine Angled Eyeliner Brush Purple),EIGSHOW,Beauty & Personal Care,"$37,840.44","3,156",$11.99,$4.72,$7.27,"5,773",163,7,1,12/15/2021,EigshowBeauty,4.6,"0.47"" x 3.19"" x 7.64""",Small standard-size,0.0198 lbs
B01GENY4K8,Eyeliner Brush Set Pencil Liquid - Gel Liner Wing Tips Makeup Brushes Small Angle Firm Angled Real Bristles Winged Black Stamp Kit Pen Stencils Thin Flat Stencil Waterproof Sharpener Cat Eye Techniques Eye Shadow Brown Eyebrow Blending Set Foundation,Vertex,Beauty & Personal Care,"$12,007.98","1,202",$9.99,$3.72,$6.27,"14,595",3835,7,1,03/10/2017,Amazon,4.5,"6.30"" x 0.20"" x 0.20""",Small standard-size,0.64 lbs
B07WNJYC7J,Eyeliner Pencil Eye Liner Pen Green Liquid for Women Girl Matte Long Lasting Professional Smudge Proof and Waterproof Natural Perfect Eye Makeup with Non-dizzy Dyeing (Green),Fabulure,Beauty & Personal Care,"$12,041.70","1,230",$9.79,N.A.,N.A.,N.A.,221,7,2,10/25/2020,Fabulure,4.3,N.A.,N.A.,N.A.
B09BBZH6YD,Eyeliner Stamps 7 Pcs Eyebrow Pencil Liquid Eyeliner Set Waterproof Face Stamps With Heart/Flower/Moon/Star/Smiley Face/Triangle Seal Stamp Long Lasting Seal Eyeliner Pen  Eye Decoration Eye Liner Makeup Tool Black No smudge (7PCS),POPMISOLER,Beauty & Personal Care,"$16,592.14","1,186",$13.99,$5.64,$8.35,"9,246",990,6,1,12/23/2020,POPMISOLER,4.6,"7.09"" x 3.94"" x 1.38""",Large standard-size,0.1543 lbs
B0973MNRBX,Eyeliner Stencils Pencil Liquid Waterproof Tool For Liner Makeup Brush Pen Stamp Thin Sharpener Cat Eyes Small Angled Wing Tip | Real Beginners Techniques Eye Shadow Lines Gel Eyebrow Pomade Black,Vertex,Beauty & Personal Care,"$29,284.20","5,940",$4.93,$3.31,$1.62,"2,522",4627,7,1,06/15/2021,Amazon,3.9,"3.15"" x 1.18"" x 0.08""",Small standard-size,0.63 lbs
B0CKZLDBDK,Eyeliner Stencils | Cat Eyeliner Stencil & Winged Eyeliner Tool | Made in USA & Created by Celebrity Makeup Artist | Reusable and Flexible Eyeliner Tape & Eyeshadow Tape | 24 Stencils,Beth Bender Beauty,Beauty & Personal Care,"$25,070.70","1,930",$12.99,$4.87,$8.12,N.A.,2595,7,1,05/16/2018,Amazon,3.6,"5.75"" x 3.90"" x 0.35""",Small standard-size,0.32 lbs
B0CBXLCPT4,Eyeliner Stencils  Winged Eyeliner Tool  Mascara Shield  Multifunctional Silicone Eyeshadow Applicators  Perfect for Beginners in Makeup (Pink),CYOIDAI,Beauty & Personal Care,"$15,187.87","1,171",$12.97,$4.87,$8.10,"19,433",823,6,1,07/18/2023,Amazon,4.8,"5.47"" x 3.23"" x 0.31""",Small standard-size,0.32 lbs
B0BRKFT86K,Eyeshadow Applicators  MORGLES 150pcs Eyeshadow Applicator Double Sided Eye Makeup Applicators Short Sponge Eyeshadow Applicator with Box (Black),MORGLES,Beauty & Personal Care,"$34,388.96","4,304",$6.49,$3.56,$2.93,"3,825",9816,6,1,11/16/2022,Amazon,4.5,"8.35"" x 5.98"" x 0.67""",Small standard-size,5.61 lbs
B09X56NXWZ,Eyeshadow Brush Set Jessup Eye Makeup Brushes Professional 10Pcs Blending Brush Eye Shadow Liner Brush Crease Brush Duo-end Brow Brush  Elegant Black T337,Jessup,Beauty & Personal Care,"$178,827.60","7,320",$31.54,N.A.,N.A.,"1,440",1959.75,7,1,05/01/2022,Jessup beauty,4.7,N.A.,N.A.,N.A.
B0BFCLMQXG,Eyeshadow By Wet n Wild Color Icon 10-Pan Eye Makeup Palette  Pink Heart And Sol  Long Lasting  Shimmer  Metallic  Glittery  Matte  Rich Smooth Pigment  Cruelty Free,wet n wild,Beauty & Personal Care,"$23,907.59","3,521",$5.47,$3.46,$2.01,"4,374",3608,7,8,01/17/2021,Amazon.com,4.4,"0.47"" x 4.33"" x 2.64""",Small standard-size,0.42 lbs
B08Z7K84P1,Eyeshadow Pen Glitter Eyeshadow Stick Shimmer Eyeshadow Long-lasting Waterproof Pearlescent Highlighter Shiny Colored Sticks Eye Makeup (#02 Colorful-gray),DMHOME,Beauty & Personal Care,"$7,265.70","2,430",$2.99,$0.30,$2.69,"382,271",N.A.,5,1,03/21/2021,DOMYHOME,N.A.,"5.51"" x 0.63"" x 0.63""",Standard (Small),0.0331 lbs
B0CCNY9NM6,EZ Tattoo Cartridge Needles - 20Pcs #06 (3RL) Permanent Makeup SMP Round Liner 0.18MM Disposable Tattoo Needles Cartridges for Rotary Tattoo Machine Pen Gun - Revolution,EZTAT2,Beauty & Personal Care,"$50,570.08","3,896",$12.98,$5.49,$7.49,"4,107",2331,6,1,10/22/2018,Amazon,4.6,"6.50"" x 3.60"" x 1.20""",Large standard-size,3.99 lbs
B09Q8297NP,Fabuday 20X Magnifying Mirror with LED Light  Upgraded Lighted Makeup Mirror with Magnification  Portable Magnified Travel Mirror for Bathroom  Square,Fabuday,Beauty & Personal Care,"$41,064.87","2,233",$18.39,N.A.,N.A.,"5,893",695,7,13,01/11/2022,Amazon Warehouse,4.1,N.A.,N.A.,N.A.
B0948VX7T6,Fabuday Magnifying Makeup Mirror Double Sided - Tabletop Mirror with 1X and 10X Magnification  Magnified Desk Cosmetic Mirror with Stand for Makeup  Two Sided Mirror 6 inch  Black,Fabuday,Beauty & Personal Care,"$29,185.53","1,947",$15.99,$5.84,$10.15,"9,901",5522,6,1,01/12/2020,Amazon,4.4,"8.26"" x 6.25"" x 0.01""",Small standard-size,13.76 lbs
B0BS3RCH7K,Face & Body Paint  Professional 15 Colors FX Makeup Palette  Water Activated Paints  12 Brushes  Water Based Painting Washable for Kids  Halloween  Cosplay Costumes  Parties  Christmas (15 Color 01),BRIMFULITE,Beauty & Personal Care,"$13,230.00","1,350",$9.99,$3.70,$6.29,"13,359",43,7,1,09/19/2023,N.A.,4.4,"6.50"" x 2.92"" x 0.51""",Small standard-size,3.84 lbs
B0BVLTVHGR,Face Gems Eye Jewels Rhinestones Gems Crystals Pearls Stickers Festival Diamonds for Face Makeup Euphoria Diamonds Hair Body Rhinestones Gems Jewels for Eyes Stickers Stick on Ladies Proms Decorations,YNLJGC,Beauty & Personal Care,"$23,438.87","3,913",$5.99,$3.40,$2.59,"2,946",584.6666667,6,1,08/30/2022,Amazon,4.5,"7.08"" x 4.33"" x 0.15""",Small standard-size,1.13 lbs
B0C4LSTB7H,Face Halo Reusable Makeup Remover Pads  No Product Needed | Gently Removes Makeup With Just Water  Ultra-Soft  Eco-Friendly  Non-Toxic  All Skin Types  Replaces 500 Single-Use Wipes | Original 3-Pack,FACE HALO,Beauty & Personal Care,"$26,994.00","1,227",$22.00,$6.84,$15.16,"25,935",3877,8,2,08/21/2023,Amazon,4.6,"6.77"" x 7.09"" x 0.98""",Large standard-size,2.12 lbs
B077D2HWHB,face jewels for makeup Festival Wedding Face Gems Temporary Tattoos mermaid halloween Bindi Fusion Headpiece Body Jewellery bindi face jewel(Topaz gold/SR16),Topaz,Beauty & Personal Care,"$11,808.18","1,182",$9.99,$3.72,$6.27,"52,174",111,7,2,09/20/2017,Hongkong Topaz Costume Ltd,4.3,"6.69"" x 5.51"" x 0.39""",Small standard-size,0.04 lbs
B0CF5NJV5D,Face Lift Tape  100 Pcs Face Lift Tape Invisible  Face Tape Lifting Invisible Makeup Tape Instant Face Lift Neck Tape Facial Tape for Jowls Double Chin Eyes Skin for Hide Facial Wrinkles Double Chin,Wilkers,Beauty & Personal Care,"$28,781.12","1,697",$16.96,$5.46,$11.50,N.A.,770,8,4,09/23/2023,N.A.,4.8,"4.33"" x 3.39"" x 0.63""",Small standard-size,1.13 lbs
B0BXNNCYTF,Face Wash Headband  Palm and Snail Spa Hair Bands Makeup Headbands Women Cartoon Cute Coral Fleece Elastic Headband Creative Hair Accessories for Washing Face Shower Sports Beauty Skincare (Beige),Molain,Beauty & Personal Care,"$183,111.66","26,354",$6.99,$4.10,$2.89,N.A.,140.1111111,7,1,08/13/2023,Amazon,4.733333333,"9.84"" x 6.69"" x 0.87""",Large standard-size,1.41 lbs
B0CFY2KSY9,FACEMADE 12 PCS Makeup Sponge Set and 1 Sponge Holder  Latex Free Beauty Sponges  Flawless for Liquid  Cream and Powder  Super Soft Blending Sponge  Purple Green,FACEMADE,Beauty & Personal Care,"$22,777.20","2,280",$10.99,$4.34,$6.65,"3,908",494,6,1,04/09/2023,Amazon,4.9,"6.50"" x 6.22"" x 2.05""",Large standard-size,4.97 lbs
B0C7HJW449,FACEMADE 12 Pieces Face Powder Puff with a Travel Case  Soft Makeup Puff with a Container  Triangle Velour Makeup Sponge for Loose Powder Body Powder  Beauty Makeup Tools  Black and Blue,FACEMADE,Beauty & Personal Care,"$55,844.10","5,590",$9.99,$4.34,$5.65,"4,489",2344.428571,6,1,02/27/2023,Amazon,4.7,"6.97"" x 5.83"" x 1.89""",Large standard-size,1.34 lbs
B0CJM59S86,FACEMADE 6 PCS Makeup Sponges Set  Makeup Sponges for Foundation  Latex Free Beauty Sponges  Flawless for Liquid  Cream and Powder  Multiple Colors,FACEMADE,Beauty & Personal Care,"$47,844.12","5,988",$7.99,$4.18,$3.81,"2,710",326,6,1,08/29/2023,Amazon,4.8,"4.72"" x 4.21"" x 1.85""",Large standard-size,2.4 lbs
B07SVR8DZN,Facial Sponges 100% Natural Compressed Cellulose (50 Count Pack) | Eco-Friendly & Reusable | Makeup Remover Pads/Sponge | Exfoliating Facial Wash/Scrub & Skin Cleanser,Shopper Goods,Beauty & Personal Care,"$10,417.65","1,047",$9.95,$3.72,$6.23,"16,984",1886,7,1,06/27/2019,Amazon,4.6,"8.00"" x 4.00"" x 0.50""",Small standard-size,2.4 lbs
B0B2B8D1HK,Facial Sponges Compressed Natural Cellulose Sponge for Face Cleansing Exfoliating and makeup removal  Professional use Deep clean - Rejuvv by Fushay (100 Count (Pack of 1)),Fushay,Beauty & Personal Care,"$64,818.48","3,626",$14.98,$7.89,$7.09,N.A.,1568,6,1,05/27/2019,Amazon,4.7,"5.50"" x 3.30"" x 3.30""",Large standard-size,4.8 lbs
B09W2GNDHY,FAEYLI Felt-Tip or Microtip Liquid Eyeliner Pen in Black & Brown & White Long Lasting & Smudgeproof  Waterproof Formula  Eye Liner Makeup Flexible & Precise Tip.021 Fl. Oz (FAEYLI YXB-3pcs(Black Brown White)),FAEYLI,Beauty & Personal Care,"$17,272.71","1,729",$9.99,N.A.,N.A.,"10,243",479,7,1,04/06/2022,FAEYLI,3.9,N.A.,N.A.,N.A.
B0CJXXXXFJ,Fake Blood Makeup Spray 2PACK Realistic Effects Fake Blood Washable for Scar Wound and Clothes Fake Blood for Eyes Drips Nose Bleeds Halloween Blood for Cosplay SFX Zombie Vampire Special Effects Dark,VPCRT6,Beauty & Personal Care,"$15,287.13","2,187",$5.98,$4.10,$1.88,"5,501",7.6,6,1,10/07/2023,N.A.,4.56,"5.08"" x 3.74"" x 1.61""",Large standard-size,5.93 lbs
B0B7VR3PXY,Fake Blood Spray Halloween Liquid Blood for Halloween Party Supplies Clothes Makeup Dress Up 30ML Event Decor Stand (One Size),TUNGSTEN,Beauty & Personal Care,"$12,316.30","1,370",$8.99,N.A.,N.A.,"61,427",1,5,1,07/27/2022,Earnestt,5,N.A.,N.A.,N.A.
B0CJR2G1M2,Fake Blood Spray  2.1oz Fake Blood Washable  Halloween Liquid Blood Makeup for Clothes  Zombie Bride  Vampire and Monster SFX Scary Clown Costume Cosplay Makeup & Dress Up,ZOROAOTP,Beauty & Personal Care,"$15,314.50","2,810",$5.45,$3.98,$1.47,N.A.,1,7,1,10/03/2023,N.A.,5,"5.28"" x 1.73"" x 1.42""",Large standard-size,1.45 lbs
B0B2NS6BBM,Fake Blood Washable Fake Blood Makeup Fake Blood for Clothes Halloween Liquid Fake Blood Spray Blood Splatter for Zombie Monster Vampire Clown Costume Cosplay Makeup (2.1 oz),GMaxit,Beauty & Personal Care,"$9,133.84","1,016",$8.99,N.A.,N.A.,"162,840",37,6,1,08/27/2022,GUIERZI,3.7,N.A.,N.A.,N.A.
B08TM9TTVC,Falliny Retractable Kabuki Makeup Brush  Travel Face Blush Brush  Portable Powder Foundation Sunscreen Brush with Cover for Blush  Bronzer  Buffing  Flawless Powder Cosmetics,Falliny,Beauty & Personal Care,"$19,511.58","2,442",$7.99,$4.18,$3.81,"9,835",3581.166667,7,1,09/14/2019,Amazon,4.2,"3.46"" x 0.90"" x 0.90""",Large standard-size,0.63 lbs
B0C692YQ1Y,FALOCUTUS 3 Pcs FAIR Contour Stick Set Cream Blush & Highlighter Bronzer Pen Long Lasting & Smooth Natural Face Contouring Illuminator Professional Makeup Kit for All Skin,Falocutus,Beauty & Personal Care,"$46,940.85","2,943",$15.95,$5.93,$10.02,"6,700",232.5,6,1,06/05/2023,Amazon,4.3,"4.37"" x 2.60"" x 1.73""",Large standard-size,2.89 lbs
B0C7QLXN7W,False Eyelashes Clear Band Lashes Natural Look Korean Makeup Wispy Lash Clusters Like Eyelash Extensions 14mm Cluster Lashes DIY Lash Extension Pack by TNFVLONEINS,TNFVLONEINS,Beauty & Personal Care,"$110,348.86","11,057",$9.98,$3.72,$6.26,848,4,7,1,07/13/2023,Amazon,2.9,"5.50"" x 4.30"" x 0.20""",Small standard-size,0.63 lbs
B08JYCC99Y,False Eyelashes Yawamica Lashes Cat Eye Fake Eyelashes 10 Pairs Natural Wispy Lashes Mink Faux Light Volume Mink Eyelashes Pack Reusable Soft Makeup 3D Eye Lashes,Yawamica,Beauty & Personal Care,"$10,722.58","1,342",$7.99,$3.56,$4.43,"164,273",532,7,1,10/07/2020,Amazon,4.4,"6.93"" x 3.50"" x 0.47""",Small standard-size,0.63 lbs
B098BQJBQG,"Fancii 10X Magnifying Lighted Makeup Mirror - Daylight LED Vanity Mirror - Compact  Cordless  Locking Suction  6.5"" Wide  360 Rotation  Portable Illuminated Bathroom Mirror (Square)",Fancii,Beauty & Personal Care,"$28,978.85","1,115",$25.99,$9.04,$16.95,N.A.,18962,7,2,06/01/2016,Amazon Warehouse,4.3,"3.03"" x 6.81"" x 8.19""",Large standard-size,1.0803 lbs
B0859V87QQ,"Fancii LED Lighted Travel Makeup Mirror  1x/10x Magnification - Daylight LED  Compact  Portable  Large 5"" Wide Illuminated Folding Mirror (Lumi) Rose Gold",Fancii,Beauty & Personal Care,"$44,945.45","1,955",$22.99,$7.22,$15.77,"9,102",4316.333333,6,1,02/19/2019,Amazon Warehouse,4.366666667,"1.30"" x 5.20"" x 5.20""",Large standard-size,0.399 lbs
B0BKQ1TF9D,FANXITON Eyeliner Pencil Blue Eyeliner Green Purple Shifting Colors Glitter Waterproof Eyeliner Pen mermaid makeup  24h Long-Lasting Metallic Colored Eyeliner  Blue-Green-Purple Shifting,FANXITON,Beauty & Personal Care,"$15,347.20","1,280",$11.99,N.A.,N.A.,"15,369",64,7,1,10/27/2022,Amazon,3.2,N.A.,N.A.,N.A.
B0BXBGHF9R,Farmacy Makeup Remover Cleansing Balm - Clearly Clean Fragrance-Free Makeup Melting Balm - Great Balm Cleanser for Sensitive Skin (12ml),Farmacy,Beauty & Personal Care,"$14,856.00","1,238",$24.00,$5.34,$18.66,"13,991",835.6666667,6,1,12/31/2020,Amazon,4.7,"4.00"" x 4.00"" x 4.00""",Large standard-size,0.63 lbs
B0BXMFZ1RB,Farmacy Natural Makeup Remover - Green Clean Makeup Meltaway Cleansing Balm Cosmetic - 12ml Sample Size,Farmacy,Beauty & Personal Care,"$119,736.00","9,978",$30.00,$5.34,$24.66,"1,779",6693.25,6,3,05/15/2017,Amazon,4.7,"2.50"" x 2.50"" x 1.00""",Large standard-size,0.32 lbs
B0BKSFYJND,FARRED Lashes Natural Look Short Cat Eye Natural Lashes Fluffy Wispy False Eyelashes 14 Pairs Faux Mink Strip Eye Lashes Pack for Daily Makeup (F3 | 8-16mm),FARRED,Beauty & Personal Care,"$13,314.50","1,550",$8.59,$3.61,$4.98,"11,315",95,7,1,10/13/2023,N.A.,4.3,"6.81"" x 5.55"" x 0.55""",Small standard-size,0.63 lbs
B07H3XFS65,FASCINATE Lighted Makeup Mirror  21 Bright LED Lights  3x/2x/1x Magnifying Trifold LED Vanity Mirror  Touch Control Dimmable Brightness 180 ° Rotaion (Black),FASCINATE,Beauty & Personal Care,"$25,213.49","1,051",$23.99,$10.03,$13.96,"25,520",10521,7,1,09/18/2018,Amazon,4.5,"14.00"" x 3.20"" x 9.44""",Large standard-size,1.74 lbs
B09XQQHM33,FASCINATE Magnifying Mirror 10X 1X Double Sided Magnification Makeup Vanity Mirror Rechargeable Lighted Mirror with 3 Color Lighting Modes Adjustable Rotation LED Vanity Desk Mirror (White+Bag),FASCINATE,Beauty & Personal Care,"$150,832.85","4,715",$31.99,$9.94,$22.05,"5,904",3176.4,7,1,06/14/2022,Fascinate Mirror,4.38,"1.69"" x 8.98"" x 10.12""",Large standard-size,1.4815 lbs
B08TLRC242,FASCINATE Rechargeable Wall Mounted Lighted Vanity Mirror 8 Inch 1X/10X Magnifying Makeup Mirror with 3 Color Lights  Double Sided Dimmable  360 Degree Screen Touch Bathroom Shaving Mirror (Black),FASCINATE,Beauty & Personal Care,"$52,262.70","1,230",$43.24,N.A.,N.A.,"16,180",2720.75,7,30,03/08/2021,Amazon,4.5,N.A.,N.A.,N.A.
B0BRV7G2P6,Fauxomor 2 Pcs Makeup Sponge Holder Breathable Silicone Beauty Blender Holder for All Sponges Ultra-soft Make up Blender Travel Case Quick Drying Khaki+Coffee,Fauxomor,Beauty & Personal Care,"$15,854.13","1,587",$9.99,$4.34,$5.65,"17,695",541.0588235,7,1,11/16/2022,Amazon,4.605882353,"2.28"" x 2.28"" x 2.95""",Large standard-size,1.76 lbs
B0BX415497,Fauxomor 2PCS Breathable Makeup Sponge Holder Ultra-soft Silicone Beauty Blender Holder for Travel Washable Reusable Makeup Sponge Travel Case for All Sponges Grey+Pink,Fauxomor,Beauty & Personal Care,"$11,273.46","1,254",$5.99,$4.26,$1.73,"15,026",526.8333333,7,1,07/07/2023,Amazon,4.6,"2.28"" x 2.28"" x 2.95""",Large standard-size,2.89 lbs
B0CLDWWJL8,Fauxomor 3 PCS Breathable Makeup Sponge Holder Ultra-soft Silicone Beauty Blender Holder for Travel Washable Reusable Makeup Sponge Travel Case for All Sponges Khaki+Red+Pink,Fauxomor,Beauty & Personal Care,"$10,709.28","1,072",$5.99,$4.34,$1.65,"13,736",527,7,1,11/29/2022,Amazon,4.6,"2.28"" x 2.28"" x 2.95""",Large standard-size,2.89 lbs
B0BK878Q2Y,Fauxomor Makeup Sponge Holder 2PCS Double-sided Breathable Silicone Beauty Blender Holder for Travel Shatterproof Makeup Sponge Travel Case for All Sponges Sanitary Reuse Easy to Carry Black+Rose Red-AA,Fauxomor,Beauty & Personal Care,"$12,136.50","1,350",$8.99,$4.26,$4.73,"353,001",33,7,1,11/16/2022,Amazon,4.3,"2.28"" x 2.28"" x 2.95""",Large standard-size,1.76 lbs
B0BK87JXB4,Fauxomor Makeup Sponge Holder 2PCS Double-sided Breathable Silicone Beauty Blender Holder for Travel Shatterproof Makeup Sponge Travel Case for All Sponges Sanitary Reuse Easy to Carry Khaki+Pink,Fauxomor,Beauty & Personal Care,"$7,379.68","1,232",$5.99,$4.02,$1.97,"15,026",36,7,1,11/16/2022,Amazon,4.7,"2.28"" x 2.28"" x 2.95""",Large standard-size,1.76 lbs
