ASIN,Product Name,Brand,Category,Est. Monthly Revenue,Est. Monthly Sales,Price,Fees,Net,Rank,Reviews,LQS,Sellers,Date First Available,Buy Box Owner,Rating,Dimensions,Product Tier,Weight
B09M7LKRRG,Skip Hop Baby Walker  Explore & More 4-in-1 Toy Walker,Skip Hop,Toys & Games,"$101,923.01","1,699",$59.99,$33.14,$26.85,"8,416",331,6,2,02/26/2022,Amazon.com,4.8,"18.70"" x 18.30"" x 16.40""",Small oversize,1.1 lbs
B0CF6LKDBZ,Skip Hop Bath Toy Storage  Moby Stowaway Bucket  Grey,Skip Hop,Toys & Games,"$22,784.80","1,520",$14.99,$14.23,$0.76,N.A.,542,5,1,12/13/2021,Amazon.com,4.9,"8.74"" x 10.55"" x 12.80""",Small oversize,1.7637 lbs
B0CJ69JTGR,Skirfy 3 Pack Shaking Swing Balls Game Set for Kids Adults  Outdoors Indoors Birthday Backyard Game Toy with 60 Balls  Carnival Games for Boys and Girls  Halloween Party Games for Kid Age 4 5 6 7 8+,Skirfy,Toys & Games,"$29,607.96","1,004",$24.74,N.A.,N.A.,"8,368",251,7,1,07/25/2023,Amazon Warehouse,4.4,N.A.,N.A.,N.A.
B0BTMWC9HP,Skoolzy Peg Board 30 Piece Toys_and_Games Set  Montessori Toys for Baby  Toddlers  Fine Motor Color Matching Pegs for Sorting Counting Learning Toy Includes eBook,Skoolzy,Toys & Games,"$34,647.95","1,735",$19.97,$6.77,$13.20,"8,629",8346,8,2,04/02/2018,Amazon,4.6,"3.03"" x 11.89"" x 13.46""",Large standard-size,0.6195 lbs
B08MZJ4C2T,Sky Magnets 5 mm Magnetic Balls Cube Fidget Gadget Toys Rare Earth Magnet Office Desk Toy Games Magnet Toys Multicolor Beads Stress Relief Toys for Adults,MAGNETIC MAN,Toys & Games,"$46,776.60","2,340",$19.99,N.A.,N.A.,"3,144",226,5,1,11/09/2020,SkyMagnets,4.1,"0.00"" x 0.00"" x 0.00""",N.A.,0 lbs
B08L27MPPP,Sky Magnets 5 mm Magnetic Balls Cube Fidget Gadget Toys Rare Earth Magnet Office Desk Toy Games Magnet Toys Multicolor Beads Stress Relief Toys for Adults,MAGNETIC MAN,Toys & Games,"$50,374.80","2,520",$19.99,N.A.,N.A.,"13,693",569,7,1,10/11/2020,SkyMagnets,4.4,N.A.,N.A.,N.A.
B0B3MJCBB4,Slime Stress Egg Balls  Vomiting Egg Stress Ball  Puking Egg  Vomiting & Sucking Lazy Egg Yolk  Novelty Stress Relief Squeeze Toys Funny Gifts  Fidget Prank Toy 2Pieces,LBKKC,Toys & Games,"$22,707.90","3,291",$6.90,$4.58,$2.33,"4,886",223.3333333,6,1,07/01/2022,Amazon,4.1,"3.94"" x 1.97"" x 1.57""",Large standard-size,0.2205 lbs
B08TVN75N2,Slinky Brand The Original Slinky Kids Spring Toy,Slinky Brand,Toys & Games,"$29,940.00","6,000",$4.99,$0.75,$4.24,263,N.A.,5,1,01/14/2021,Olga'sStore,N.A.,"30.00"" x 30.00"" x 30.00""",Special,30 lbs
B08ZDSSXQH,Slinky Jr. the Original Walking Spring Toy  5-pack Small Metal Slinkys  Kids Toys for Ages 5 Up by Just Play,Just Play,Toys & Games,"$35,125.47","2,643",$13.29,$5.76,$7.53,"3,032",7816,6,1,07/14/2020,Amazon Warehouse,4.5,"2.00"" x 2.50"" x 2.00""",Large standard-size,0.47 lbs
B09NZQY3DD,Slinky the Original Walking Spring Toy  Plastic Giant Slinky 4 Pack  by Just Play,Slinky Brand,Toys & Games,"$60,003.90","2,610",$8.51,$10.18,-$1.67,"3,830",1938.333333,6,1,07/14/2020,Amazon.com,4.566666667,"5.32"" x 10.98"" x 11.42""",Large standard-size,4.18 lbs
B08XDTTD5H,Slinky the Original Walking Spring Toy  Plastic Giant Slinky 4 Pack  Kids Toys for Ages 5 Up by Just Play,Just Play,Toys & Games,"$46,019.52","2,204",$20.88,$9.86,$11.02,"5,687",148,6,1,07/14/2022,Amazon.com,4.7,"5.32"" x 10.98"" x 11.42""",Large standard-size,4.18 lbs
B0BD7DKVQG,Slotic Magnetic Wooden Fishing Game Toy for Toddlers  Alphabet Fish Catching Puzzles Learning ABC Games  Preschool Educational Toys for 2 3 4 5 Years Old Boys and Girls,Slotic,Toys & Games,"$15,660.60","1,214",$12.90,N.A.,N.A.,"20,468",925,7,1,07/11/2023,Amazon,4.5,N.A.,N.A.,N.A.
B0912ZRJJY,SLOVEG Fidget Advent Calendar 2021 Toy Pack  27Pcs Christmas Countdown Calendar Sensory Fidget Toys Set  Cheap Pop Bubble Anxiety Relief Toys Surprise Gifts Boxes for Kids Adult Party Favor (A-27Pcs),SLOVEG,Toys & Games,"$34,566.70","1,330",$25.99,N.A.,N.A.,"81,348",8,7,1,09/03/2021,Rollnix,2.5,"0.00"" x 0.00"" x 0.00""",N.A.,0 lbs
B09C7PD7JM,"Slumberkins 14"" Bigfoot Snuggler  Card & Storybook Set | Promotes Confidence  Self-Esteem & Positive Relationships | Social Emotional Learning Soft Plush Toy Gift for Babies & Toddlers  Ages 0+",Slumberkins,Toys & Games,"$80,340.00","1,545",$52.00,$13.59,$38.41,"15,238",730,6,2,01/07/2020,Amazon,4.7,"3.20"" x 6.50"" x 13.80""",Large standard-size,1.1508 lbs
B0C54WFQ9J,Small Fish Stress Balls Bulk for Kids Adults  12 Pack Mini Water Beads Squishy Balls  Anxiety Relief Sensory Fidget Toys for Autistic Children Autism ADD ADHD  Funny Squeeze Ball Toy,SMALL FISH,Toys & Games,"$22,238.88","1,712",$12.99,N.A.,N.A.,"7,293",2510,7,1,06/29/2023,Amazon,4.4,N.A.,N.A.,N.A.
B091HQTHB1,Smartivity Marble Slide 3D Wooden Model Engineering STEM Learning Toy for Kids Ages 8 and Up,Smartivity,Toys & Games,"$36,937.16","1,132",$24.92,$11.32,$13.59,"14,264",648,5,2,08/31/2020,Amazon.com,4.6,"2.25"" x 12.00"" x 12.60""",Large standard-size,3.1504 lbs
B08CSFBSR3,Smashers Dino Ice Age Pterodactyl Series 3 by ZURU Surprise Egg with Over 25 Surprises! - Slime  Dinosaur Toy  Collectibles  Toys for Boys and Kids (Pterodactyl),Smashers,Toys & Games,"$25,489.80","1,020",$24.99,$10.48,$14.51,"14,718",5624,6,5,07/01/2020,Amazon.com,4.6,"6.57"" x 8.03"" x 10.71""",Large standard-size,2.198 lbs
B08GLDJTDV,Smashers Dino Ice Age Triceratops by ZURU Mini Surprise Egg with Many Surprises! - Slime  Dinosaur Toy  Collectibles  Exclusive Smashable Egg  for Boys and Kids,Smashers,Toys & Games,"$11,539.50","1,050",$10.99,$5.42,$5.57,"17,398",1658,6,2,06/30/2020,Amazon.com,4.6,"4.10"" x 4.60"" x 7.40""",Large standard-size,0.6504 lbs
B0B4CX3WNQ,Smashers Dino Island Giant Skull (T-Rex) by ZURU  Easter Basket Stuffers  with Over 30 Surprises  Mini Eggs and Figurines  Prehistoric Discovery Toy  Dinosaur Toys  Slime  Sand More Age 5+,Smashers,Toys & Games,"$230,488.73","14,396",$16.78,N.A.,N.A.,N.A.,2149.6,6,14,06/30/2022,Amazon Warehouse,4.7,N.A.,N.A.,N.A.
B084QBL17B,Smashers Epic Dino Egg Collectibles Brontosaurus Series 3 Dino by ZURU - with Over 25 Surprises  Slime  Fossil Toy  Ice Age Putty  Dinosaur Toys  Brontosaurus,Smashers,Toys & Games,"$25,827.08","1,292",$19.99,$10.63,$9.36,"13,312",5474.5,6,5,08/21/2019,Amazon Warehouse,4.6,"6.73"" x 9.92"" x 15.75""",Large standard-size,2.2024 lbs
B0CBBV893N,Smashers Mega Jurassic Light Up Dino Egg (Spinosaurus) by ZURU Collectible Egg with Over 25 Surprises  Volcano Slime  Fossil Toy  Dinosaur Toys  T-Rex Toy for Boys and Kids,Smashers,Toys & Games,"$181,245.92","7,173",$25.27,N.A.,N.A.,N.A.,60.5,6,6,07/01/2023,Amazon.com,4.85,N.A.,N.A.,N.A.
B0CBBYBJRQ,Smashers Mini Jurassic Light Up Dino Egg (Stegosaurus) by ZURU Collectible Egg  Volcano Slime  Fossil Toy  Dinosaur Toys  T-Rex Toy for Boys and Kids,Smashers,Toys & Games,"$20,970.51","1,749",$10.99,N.A.,N.A.,"4,359",48,6,2,06/25/2023,Amazon.com,4.6,N.A.,N.A.,N.A.
B00CJL9IPQ,Snap Circuits Classic SC-300 Electronics Exploration Kit | Over 300 Projects | Full Color Manual Parts | STEM Educational Toy for Kids 8+ 2.3 x 13.6 x 19.3 inches,Snap Circuits,Toys & Games,"$80,777.25","2,025",$39.89,$16.06,$23.83,N.A.,5379,7,15,06/11/2006,Amazon Warehouse,4.8,"2.11"" x 13.43"" x 18.55""",Small oversize,3.0001 lbs
B09WKY4CY1,Snap Circuits Code Journey  Build Your Circuit  Code Your Commands  and Drive  Bluetooth Controlled  STEM Building Toy for Ages 8 to 108,Snap Circuits,Toys & Games,"$243,174.08","2,092",$116.24,$24.47,$91.77,"2,955",3146,6,30,01/28/2021,Amazon.com,4.5,"6.10"" x 10.50"" x 12.60""",Large standard-size,4.0499 lbs
B09XG9974K,Snap Circuits Extreme SC-750 Electronics Exploration Kit Over 750 Projects Full Color Project Manual 80 Parts STEM Educational Toy for Kids 8+,Snap Circuits,Toys & Games,"$179,283.77","1,423",$125.99,$25.93,$100.06,"9,059",5167,6,5,12/31/2014,Amazon Warehouse,4.8,"17.90"" x 13.90"" x 3.20""",Large standard-size,5.65 lbs
B07BY1FS6F,Snap Circuits Jr. SC-100 Electronics Exploration Kit  Over 100 Projects  Full Color Project Manual  28 Parts  STEM Educational Toy for Kids 8 +,Snap Circuits,Toys & Games,"$226,305.12","6,288",$35.99,$10.54,$25.45,N.A.,16600,7,10,06/11/2006,Amazon.com,4.8,"1.73"" x 9.65"" x 12.17""",Large standard-size,1.5697 lbs
B0BLSHWPBY,Snlywan 1706 PCS Titanic Toys Building Set with LED Strip  Model Blocks Kit  Micro Mini Light Up Toy Titanic Gifts for Adults and Kids,Snlywan,Toys & Games,"$103,255.31","2,869",$35.99,N.A.,N.A.,"20,037",77,7,1,12/06/2022,Amazon,4.3,N.A.,N.A.,N.A.
B0C5TBVSVR,"Snug A Babies Corgi Plush Stuffed Animal 14"" with 4 Puppies - Adorable Stuffed Animals Plushies Toys - Dog Plush Pillow Room Decor - Stuffable Plushie Gift Toy for Kids Age 3+ and Dog Lover",Snug A Babies,Toys & Games,"$31,789.40","1,060",$29.99,N.A.,N.A.,"20,264",139,6,1,05/31/2023,Amazon,4.9,N.A.,N.A.,N.A.
B08XQ9FNMR,Soft Plush Among Us Plush Among Us Game Plush Toy with Music Kawaii Stuffed Doll Cute Red Small Among Us Plushie- (Blue),Zhrmghg,Toys & Games,"$11,866.80","1,320",$8.99,$1.35,$7.64,N.A.,138,7,1,09/28/2019,cxbfhgregqw,4.5,"3.94"" x 3.94"" x 2.76""",Standard (Large),0.022 lbs
B08PQMC6FN,Soft Plush Colorful Crewmate Plushie Toy Game Doll for Among Us Game Fans (Magician  Gray),AIPENQ,Toys & Games,"$14,793.60","1,340",$12.99,$1.66,$11.33,"2,430",14,4,1,12/28/2020,AIPENQ STORE,4.266666667,"1.00"" x 1.00"" x 1.00""",Standard (Large),0.2 lbs
B0BFWR5ZB4,Soft Plush Toy Hand Puppet for Play House  Mischievous Funny Puppets Toy with Working Mouth Kid's Gift for Birthday Christmas Halloween Party,Géneric,Toys & Games,"$22,257.50","1,535",$14.50,N.A.,N.A.,N.A.,6,7,4,10/12/2022,James Fans,4.8,N.A.,N.A.,N.A.
B0C61MMRTP,Soft Toy Block with Wooden Ring for Babies 0-3 and 0-6 Months - The Perfect High Contrast Activity Cube & Teething Toy with Tummy Time Mirror for Newborns - A Fun Sensory & Development Toy for Infants,ZICOTO,Toys & Games,"$26,383.59","2,641",$9.99,$5.04,$4.95,N.A.,8,7,1,08/24/2023,Amazon,4.8,"4.00"" x 4.00"" x 4.00""",Large standard-size,4.6 lbs
B0CCTHZHYG,SOGAME Magnetic Tiles  100PCS Magnetic Building Blocks Magnet Toys Set for Boys Girls STEM Learning Montessori Toy for Kids with 2 Magnetic Wheels,SOGAME,Toys & Games,"$59,788.04","1,196",$49.99,N.A.,N.A.,"3,240",20,7,1,09/09/2023,Amazon,4.9,N.A.,N.A.,N.A.
B095WMY2BJ,"SONGMICS Kid's Large Toy Storage Unit with 16 Removable Bins  for Playroom  Children’s Room  41.7""  Rainbow Without Sticker",SONGMICS,Toys & Games,"$67,615.80","1,020",$66.29,$32.18,$34.11,"24,271",438,7,1,09/02/2020,Amazon.com,4.7,"36.80"" x 14.00"" x 9.70""",Small oversize,21.2 lbs
B09KGSB43M,sopbost Ride On Bumper Car 6V Ride On Toy with Parent Remote Kids Electric Car for Toddlers Babies Child  Bluetooth  Music Play  Blue,sopbost,Toys & Games,"$166,488.90","1,110",$149.99,$74.39,$75.60,"9,753",225,7,1,12/13/2020,sopbost,4.5,"29.14"" x 26.38"" x 16.14""",Medium oversize,22.49 lbs
B0CHZ6DCP7,Sophia's 6.5 in Golden Plush Toy Puppy Dog for Kids  9 Piece Doll Accessory Set Leash  Dog Bed & Food  for Little Girls and Boys Ages 5 Years and Up  Multi,Sophia's,Toys & Games,"$20,309.10","1,018",$19.95,$6.76,$13.19,"11,809",3800,6,1,11/26/2021,Amazon,4.5,"3.54"" x 8.07"" x 10.43""",Large standard-size,0.679 lbs
B0BX699J73,SOPPYCID 10 Pcs Reusable Water Balloons  Refillable Water Bomb Splash Balls Quick Fill Self Sealing  Summer Water Toy for Outdoor Activities,Smirodi,Toys & Games,"$77,084.46","2,394",$32.19,N.A.,N.A.,N.A.,1074,7,1,02/24/2023,Amazon,4.7,N.A.,N.A.,N.A.
B09ZDBF8LH,SOPPYCID Reusable Water Bomb Balloons  Latex-Free Silicone Water Ball with Mesh Bag  Self-Sealing Water Bomb for Kids Adults Outdoor Activities Water Games Toy Summer Fun Party Supplies (12Pcs),Tlitlimom,Toys & Games,"$113,727.77","3,923",$23.99,$8.12,$15.87,"6,380",4273.25,7,3,06/14/2022,Amazon Warehouse,4.7,"2.48"" x 6.46"" x 7.95""",Large standard-size,0.5203 lbs
B0C16V4S4Q,SOPPYCID Reusable Water Bomb balloons  Magnetic Refillable Water balls - Pool Toys for Boys and Girls  Beach Outdoor Activities Water Games Toy for kids Self Sealing Water Splash Ball (12Pack),SOPPYCID,Toys & Games,"$39,241.98","1,402",$30.49,N.A.,N.A.,"24,945",838.75,7,2,12/26/2022,Amazon Warehouse,4.7,N.A.,N.A.,N.A.
B0B9L4FGRH,Sopu Make it Rain Money Gun Paper Playing Spary Money Toy Gun  Prop Money Gun Cash Gun Toy Party Supplies (Mysterious Black),Sopu,Toys & Games,"$32,787.09","1,491",$21.99,$7.07,$14.92,"6,159",1498,7,1,12/17/2021,Amazon Warehouse,4.3,"3.94"" x 1.97"" x 1.97""",Large standard-size,0.5512 lbs
B0BG1TFJHC,Space Exploration Shuttle Toys for 6 7 8 9 10 11 12 Year Old Boys 12-in-1 STEM Aerospace Building Kit Toy with Heavy Transport Rocket and Launcher Best Gifts for 6-12 Year Old Boys (566 PCS),chenxuanbro,Toys & Games,"$126,475.28","5,272",$23.99,N.A.,N.A.,"2,225",801,6,1,09/29/2022,Amazon Warehouse,4.5,N.A.,N.A.,N.A.
B07VFZ72XC,Speed Cube Set  Puzzle Cube  Magic Cube 2x2 4x4 Pyraminx Pyramid Megaminx Fenghuolun Puzzle Cube Toy Gift for Children Adults  Pack of 5,Coolzon,Toys & Games,"$40,416.42","1,758",$22.99,$8.59,$14.40,"4,414",6609,6,1,08/21/2019,Amazon Warehouse,4.7,"3.31"" x 6.26"" x 7.09""",Large standard-size,1.411 lbs
B0CBB3VNT7,Speedy Panther 36 Pack Party Favor Car Toys Pull Back Race Car Party Favors for Boys Mini Toy Cars Kids Plastic Vehicle Set (B),Speedy Panther,Toys & Games,"$12,557.43","1,257",$9.99,$5.04,$4.95,"5,250",1470,7,2,06/16/2022,Amazon,4.5,"3.23"" x 7.28"" x 11.65""",Large standard-size,0.0397 lbs
B0BV89MJ8V,Speks Geode Magnetic Fidget Sphere - Pentagons 12-Piece Set - Aqua - Fun Desk Toy for Adults,Speks,Toys & Games,"$88,502.25","2,955",$29.95,N.A.,N.A.,"2,647",5232.25,6,1,10/29/2020,Amazon,4.6,"0.00"" x 0.00"" x 0.00""",N.A.,0.24 lbs
B08TKYGFFS,"Sphero Mini (Blue) App-Enabled Programmable Robot Ball - STEM Educational Toy for Kids Ages 8 & Up - Drive  Game & Code with Play & Edu App  1.57""",Sphero,Toys & Games,"$64,187.16","1,284",$49.99,$11.04,$38.95,"10,327",4921.25,7,2,09/28/2017,Amazon,4.6,"2.36"" x 3.78"" x 7.24""",Large standard-size,0.3307 lbs
B0BG8HZZMD,Spider Web Shooters That Actually Shoot 8ft Real Rope Launcher Spider Web Gadgets Toy Cool Gadgets for Kids (Black),QHJIU,Toys & Games,"$57,416.28","1,172",$42.49,N.A.,N.A.,"5,263",211,6,1,10/28/2022,Amazon,3.6,N.A.,N.A.,N.A.
B0CFW9V34F,Spin Master Games Rubik’s  Perplexus Hybrid 2 x 2 Gravity 3D Maze Game Brain Teaser Fidget Toy Puzzle Ball  for Kids & Adults Ages 8 and up,Spin Master,Toys & Games,"$16,777.28","1,184",$14.17,$5.67,$8.50,"11,254",1000,6,8,03/29/2022,Amazon Warehouse,4.2,"3.50"" x 6.10"" x 8.00""",Large standard-size,0.2006 lbs
B0CL3MHSRF,SPIN MASTER GAMES Sink N’ Sand  Quicksand Kids Board Game with Kinetic Sand for Sensory Fun and Learning – Easy Toy Gift Idea  for Preschoolers and Kids Ages 4 and up,Spin Master,Toys & Games,"$14,340.66","1,371",$10.46,N.A.,N.A.,"3,888",1083,7,45,07/06/2022,Amazon,4.6,N.A.,N.A.,N.A.
B0BRP2HHTQ,Spooktacular Creations Astronaut Helmet with Movable Visor Pretend Play Toy Set for Party Favor Supplies Kids and Toddler,Spooktacular Creations,Toys & Games,"$290,243.60","7,640",$38.99,$12.73,$26.26,823,12660.8,6,2,06/15/2022,Amazon Warehouse,4.6,"6.90"" x 10.00"" x 11.20""",Large standard-size,2.101 lbs
B08BWK1VD4,Spooktacular Creations Child Unisex Pumpkin costume with Toy Basket for Kids Toddler Halloween Dress Up  Pumpkin Themed Party,Spooktacular Creations,Toys & Games,"$139,879.18","3,682",$37.99,$11.51,$26.48,N.A.,773,5,1,06/25/2020,Amazon,4.7,"5.00"" x 3.00"" x 2.00""",Large standard-size,1 lbs
B0B25FRY3V,Spooktacular Creations Kids Police Pretend Play Toy Set  Officer Costume Accessories with Police Badge  Play Handcuff  Keys for Detective Dress Up  Role Play  Easter Stuffers  Birthday Party Favor,Spooktacular Creations,Toys & Games,"$44,740.02","3,198",$13.99,$5.87,$8.12,891,5735.666667,7,1,08/11/2021,Amazon,4.6,"5.00"" x 4.00"" x 2.00""",Large standard-size,0.5 lbs
B0BGLD6G3G,Spooktacular Creations Realistic T-rex Costume Dinosaur Jumpsuit with Toy Egg for Kids Halloween Dress-up Party,Spooktacular Creations,Toys & Games,"$195,311.16","4,884",$44.99,$10.40,$34.59,"3,756",1578.5,6,1,06/15/2022,Amazon,4.8,"7.00"" x 5.00"" x 2.00""",Large standard-size,12 lbs
B0B499XKFH,Spooktacular Creations Realistic T-Rex Costume  Dinosaur Costume with Toy Egg for Kids  Toddler Halloween Dress Up Party,Spooktacular Creations,Toys & Games,"$399,170.15","7,985",$44.99,N.A.,N.A.,589,4210.7,7,1,06/15/2022,Amazon,4.7,N.A.,N.A.,N.A.
B07FT1S5QQ,Spooktacular Creations Zombie Deluxe Costume  Scary Halloween Zombie Costume for Boys  Monsters Costume with Toy Axe,Spooktacular Creations,Toys & Games,"$292,326.84","5,316",$54.99,$13.39,$41.60,N.A.,2001,5,2,08/31/2017,Amazon,4.5,"7.00"" x 5.00"" x 2.00""",Large standard-size,1.65 lbs
B09CBZL8JB,Sports Balls with Hand Pump for Kids - (Pack of 4) 5-Inch Diameter Rubber Sport Ball Toy Set Includes Football  Soccer Ball  Basketball and Playground for Fun Outdoors and Backyard,Bedwina,Toys & Games,"$14,312.89","1,061",$13.49,$8.75,$4.74,"18,966",357,7,1,08/09/2021,Amazon,4.4,"9.25"" x 7.44"" x 3.98""",Large standard-size,0.45 kg
B09FG9T8ZX,SpringFlower Gifts Toys for Girls 3 4 5 6 7 Years Old  Flower Garden Building Kit with Storage case Educational STEM Toy and Preschool Garden Play Set for Toddlers  148pcs,SpringFlower,Toys & Games,"$60,184.95","1,505",$39.99,$9.07,$30.92,"8,617",1134,7,2,11/12/2021,Amazon Warehouse,4.7,"10.00"" x 7.00"" x 0.50""",Small standard-size,0.7 lbs
B087DZ5F3B,SpringFlower See & Spell Matching Letter Toy Learning Educational Toy For 3 4 5 6 Years Old Boys And Girls Preschool Learning Activities Shape & Color Recognition Game Cvc Word Builders For Kids 80Pcs,SpringFlower,Toys & Games,"$35,262.36","1,764",$19.99,$6.77,$13.22,"11,156",4234,7,1,08/16/2020,Amazon,4.6,"0.94"" x 7.83"" x 10.98""",Large standard-size,0.7099 lbs
B00IVOLSV2,SpyX / Night Mission Goggles - Spy Kids Goggles Toy + LED Light Beams + Flip Out Scope. Adjustable Spy Lens/Glasses/Eyewear Toy Gadget for Junior Secret Agent Role Play in The Dark,SpyX,Toys & Games,"$26,814.27","1,073",$24.99,$7.52,$17.47,"9,577",1042,6,10,07/16/2019,Amazon Warehouse,4.2,"3.03"" x 8.07"" x 10.00""",Large standard-size,0.571 lbs
B0B6FTK6ZC,SQEQE Black Bunny Plush Toy with 4 Baby Rabbit Plushies in her Tummy  Bunny Stuffed Animal Cotton Plush Animal Toy Gift for Kids,SQEQE,Toys & Games,"$62,619.12","2,088",$29.99,N.A.,N.A.,"8,083",435.3333333,6,1,10/06/2022,Amazon,4.7,N.A.,N.A.,N.A.
B0CK5PFSFK,SQEQE Cow Plush Toy Cute Blueberry Cow Stuffed Animals Soft Pillow Plushies Kawaii Cow Plushie Food Plush Gift for Girls Kids Decor(Blue 10 inch),SQEQE,Toys & Games,"$23,985.00","1,500",$15.99,N.A.,N.A.,"8,216",90.66666667,6,1,08/15/2023,Amazon,4.5,N.A.,N.A.,N.A.
B09BZWWBPN,Squeakee The Balloon Dino | Interactive Dinosaur Pet Toy That Stomps  Roars and Dances. Over 70+ Sounds & Reactions  Multicolor,Squeakee,Toys & Games,"$53,382.50","1,630",$32.75,$22.59,$10.16,"7,927",6815,6,26,08/22/2021,Amazon.com,4.6,"8.90"" x 16.50"" x 22.00""",Small oversize,4.2505 lbs
B08S3YKQT6,Squeeze Ball Toy  Stress Balls for Kids Stress Relief Ball for Adults  Sensory Fidget Toy Squishy Rainbow Stress Ball with DNA Colorful Beads Stress-Relief and Better Focus Toy (Barbed 1Pcs),SSPalu,Toys & Games,"$14,142.30","1,770",$10.99,N.A.,N.A.,"4,780",1.666666667,7,1,01/06/2021,SSPalu Home 5-12 Days Arrival,5,"0.00"" x 0.00"" x 0.00""",N.A.,0.1543 lbs
B08VNH4Z77,"SQUISHMALLOW 5"" Plush Mystery Box 5 Pack - Various Styles - Officially Licensed Kellytoy Plush - Collectible Soft & Squishy Mini Stuffed Animal Toy - Gift for Kids  Girls & Boys - 5 Inch",SQUISHMALLOW,Toys & Games,"$171,597.09","4,291",$39.99,$9.77,$30.22,"3,690",1578,6,2,03/20/2022,Amazon Warehouse,4.5,"9.00"" x 6.50"" x 10.00""",Large standard-size,0.4 lbs
B08XSRWTVG,"SQUISHMALLOW 8"" Hocus Pocus Plush 3-Pack - Officially Licensed Kellytoy Halloween Plush - Collectible Soft & Squishy Sanderson Sisters Stuffed Animal Toy - Gift for Kids  Girls & Boys - Set of 3",SQUISHMALLOW,Toys & Games,"$64,543.09","1,627",$39.67,$12.98,$26.69,"5,760",258,7,50,04/09/2022,River Colony Trading,4.6,"6.89"" x 9.09"" x 12.01""",Large standard-size,1.261 lbs
B0CKM66ZTF,Squishmallow Official Kellytoy Halloween 2022 Squad Squishy Stuffed Plush Toy Animal (Benny (Candy Corn Headband)  12 Inch),Squishmallow,Toys & Games,"$51,787.78","1,037",$19.98,N.A.,N.A.,"18,766",206,5,8,11/17/2021,Amazon,4.9,N.A.,N.A.,N.A.
B0BBYS845L,Squishmallow Official Kellytoy Halloween 2022 Squad Squishy Stuffed Plush Toy Animal (Calio Cat (in Pumpkin Costume)  3.5 Inch Clip),Squishmallow,Toys & Games,"$18,637.64","1,036",$17.99,N.A.,N.A.,"176,123",3,5,3,11/17/2021,Ana's Emporium LLC,3.5,N.A.,N.A.,N.A.
B0BFQ97KZR,Squishmallow Official Kellytoy Halloween Squishy Soft Plush Toy Animals (Aldron Plague Doctor  3.5 Inch Clip),Squishmallow,Toys & Games,"$23,555.16","1,062",$22.18,N.A.,N.A.,"18,766",3,5,6,11/17/2021,Amazon,5,N.A.,N.A.,N.A.
B0B8THKR4S,Squishmallow Official Kellytoy Halloween Squishy Soft Plush Toy Animals (Calio Cat (in Pumpkin Costume)  5 Inch),Squishmallow,Toys & Games,"$73,692.00","2,670",$27.60,N.A.,N.A.,"4,237",2,6,5,11/17/2021,DNA’s Shop,2.5,N.A.,N.A.,N.A.
B0BB55ZR6L,Squishmallow Official Kellytoy Halloween Squishy Soft Plush Toy Animals (Hexla Skeleton Unicorn  12 Inch),Squishmallow,Toys & Games,"$105,089.49","1,051",$99.99,N.A.,N.A.,"1,088,204",446,5,1,11/17/2021,"Wonderful World Collectibles, LLC",4.7,N.A.,N.A.,N.A.
B0B7CJ6R84,Squishmallow Official Kellytoy Halloween Squishy Soft Plush Toy Animals (Joldy Purple Bat  5 Inch),Squishmallow,Toys & Games,"$26,171.93","1,007",$25.99,N.A.,N.A.,"655,054",3,5,5,11/17/2021,GeriDeals,5,N.A.,N.A.,N.A.
B0BB5SKNNB,Squishmallow Official Kellytoy Halloween Squishy Soft Plush Toy Animals (Landis Dragon (Candy)  7 Inch),Squishmallow,Toys & Games,"$59,672.88","1,237",$48.24,N.A.,N.A.,"862,127",448,5,5,11/17/2021,E-Com Global L.L.C.,4.7,N.A.,N.A.,N.A.
B0BCZQYHJR,Squishmallow Official Kellytoy Halloween Squishy Soft Plush Toy Animals (Lyca Warewolf (Candy)  7 Inch),Squishmallow,Toys & Games,"$14,787.43","1,057",$13.99,N.A.,N.A.,"347,227",448,5,9,11/17/2021,Amazon,4.7,N.A.,N.A.,N.A.
B0B7CMP9F2,Squishmallow Official Kellytoy Halloween Squishy Soft Plush Toy Animals (Nixie Butterfly Skeleton  8 Inch),Squishmallow,Toys & Games,"$80,885.76","1,024",$78.99,N.A.,N.A.,"1,235,411",449,5,5,11/17/2021,Woohooo LLC,4.8,N.A.,N.A.,N.A.
B0B8TJ2K99,Squishmallow Official Kellytoy Halloween Squishy Soft Plush Toy Animals (Regina Corgi Dog (in Spider Costume)  5 Inch),Squishmallow,Toys & Games,"$14,602.00","1,043",$14.00,N.A.,N.A.,"542,834",448,5,6,11/17/2021,Chilly Trading Co,4.7,N.A.,N.A.,N.A.
B0B7DG5ZC3,Squishmallow Official Kellytoy Halloween Squishy Soft Plush Toy Animals (Reginald Corgi Dog (Devil Costume)  12 Inch),Squishmallow,Toys & Games,"$43,311.46","1,094",$39.59,N.A.,N.A.,"637,608",1,5,4,11/17/2021,Alilbitofthis Alilbitofthat,5,N.A.,N.A.,N.A.
B0BB682X92,Squishmallow Official Kellytoy Halloween Squishy Soft Plush Toy Animals (Shellie Skeleton Bear  7 Inch),Squishmallow,Toys & Games,"$88,404.51","1,013",$87.27,N.A.,N.A.,"966,273",446,5,4,11/17/2021,E-Com Global L.L.C.,4.7,N.A.,N.A.,N.A.
